Name,LivePerson,Website
The Biltmore Company,,http://www.biltmore.com
Biltmore Farms,,http://www.biltmorefarms.com/
BioCryst Pharmaceuticals,,http://www.biocryst.com/
Biscuitville,,http://biscuitville.com
Bojangles' Famous Chicken 'n Biscuits,,https://www.bojangles.com/
BonWorth,,https://bonworth.com/
Boone Drug,,http://www.boonedrug.com/
Brighthouse Financial,,http://brighthousefinancial.com
Burt's Bees,,http://burtsbees.com
Butterball,,http://www.butterball.com/
Capitol Broadcasting Company,,http://www.capitolbroadcasting.com/
CaptiveAire Systems,,http://captiveaire.com
Carlie C's,,https://www.carliecs.com/
Carolina Academic Press,,http://www.cap-press.com/
Cheerwine,,http://www.cheerwine.com
Carolina Biological Supply Company,,https://www.carolina.com/
Carolina Foods,,http://carolinafoodsinc.com/
Carquest,,http://www.carquest.ca/
Carr Amplifiers,,http://www.carramps.com/
Cary Audio Design,,http://www.caryaudio.com/
Cato Corporation,,http://www.catofashions.com/
Cedar Fair,,http://www.cedarfair.com/
CenterEdge Software,,http://centeredgesoftware.com
Champion,ERROR,https://www.champion.com/
ChannelAdvisor,,http://www.channeladvisor.com
Charles & Colvard,Yes,https://www.charlesandcolvard.com/
Coastal Studios,,https://en.wikipedia.org/wiki/Coastal_Studios
Coca-Cola Bottling Co. Consolidated,,http://cokeconsolidated.com
Collins Aerospace,,https://www.collinsaerospace.com
Columbia Forest Products,,http://www.columbiaforestproducts.com/
CommScope,,https://www.commscope.com/
Consonus,,https://www.consonushealth.com/
Cook Out,,https://cookout.com/
Crescent Communities,,http://www.crescentcommunities.com/
Crowder Construction Company,,http://www.crowderusa.com/
Curtis Media Group,,https://curtismedia.com/
Curtiss-Wright,,http://curtisswright.com
Deere,,https://www.deere.com/en/index.html
Deltec Homes,,http://www.deltechomes.com/
Dentsply Sirona,ERROR,http://dentsplysirona.com
D.H. Griffin Companies,,http://www.dhgriffin.com
Dole plc,,https://www.doleplc.com
Duke Energy,,http://www.duke-energy.com
Earth Fare,,https://www.earthfare.com/
Enpro Industries,,http://www.enproindustries.com
Environmental Performance Vehicles,,https://en.wikipedia.org/wiki/Environmental_Performance_Vehicles
Epic Games,ERROR,http://epicgames.com
ESPNU,,http://espn.go.com/watchespn/index
Extended Stay America,ERROR,http://www.extendedstayamerica.com
Family Dollar,,https://www.familydollar.com
Firefly Balloons,,http://www.fireflyballoons.net
First Bancorp,ERROR,https://www.nasdaq.com/market-activity/stocks/fbnc
First Citizens BancShares,,http://firstcitizens.com
Food Lion,ERROR,http://www.foodlion.com
